File Name,Rows,Columns,Column Names
567_Charge8.csv,209,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
576_Charge4.csv,207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
576_Charge2.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge4.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge15.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge7.csv,207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge11.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge1.csv,132,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_US06.csv,33807,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge6.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Mixed4.csv,68028,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Cap_1C.csv,367,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge3.csv,207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
585_HPPC.csv,40220,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
585_Dis_0p5C.csv,311,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
585_C20DisCh.csv,2245,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge8.csv,207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Mixed7.csv,61541,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_LA92.csv,81578,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Mixed1.csv,67313,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge14.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge5.csv,207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge12.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Mixed5.csv,64996,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge10.csv,209,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge16.csv,154,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
585_Dis_2C.csv,231,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Mixed6.csv,62484,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Mixed2.csv,72304,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_Charge2.csv,208,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_HWFET.csv,49679,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Charge13.csv,206,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
589_UDDS.csv,140436,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_Mixed8.csv,75839,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
590_PausCycl.csv,26302,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
549_C20DisCh.csv,2424,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge7.csv,211,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge2.csv,214,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge8.csv,212,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
549_Dis_2C.csv,28,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
549_Dis_0p5C.csv,112,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Mixed1.csv,77228,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_LA92.csv,100765,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_HWFET.csv,6003,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge4.csv,131,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
549_HPPC.csv,48049,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
549_Charge.csv,858,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge3.csv,211,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge1.csv,131,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Cap_1C.csv,398,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Mixed2.csv,79173,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge5.csv,211,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_Charge6.csv,211,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge14.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed5.csv,72185,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed7.csv,73236,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_US06.csv,40156,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge12.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge10.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
551_UDDS.csv,159647,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_PausCycl.csv,63020,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge9.csv,214,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge15.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed3.csv,73828,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed8.csv,85916,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge16.csv,129,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge13.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Cap_1C.csv,394,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed6.csv,78107,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Mixed4.csv,80851,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
552_Charge11.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge4.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge7.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
555_Dis_0p5C.csv,319,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_LA92.csv,98638,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
557_Charge9.csv,209,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge11.csv,145,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
555_C20DisCh.csv,2343,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge12.csv,144,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
555_Dis_2C.csv,239,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge13.csv,145,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Mixed2.csv,78957,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_HWFET.csv,55911,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge6.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge5.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
555_HPPC.csv,44520,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
557_Cap_1C.csv,370,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Mixed1.csv,75342,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
557_Charge10.csv,34,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge10.csv,433,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge3.csv,210,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_US06.csv,39962,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge1.csv,132,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge2.csv,213,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_UDDS.csv,158957,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
556_Charge8.csv,211,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
557_Mixed3.csv,67626,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Mixed6.csv,11762,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge16.csv,136,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Mixed7.csv,7849,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge15.csv,145,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_PausCycl.csv,7926,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Charge14.csv,144,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Mixed5.csv,13088,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Mixed8.csv,14386,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
562_Mixed4.csv,11328,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Charge3.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge15.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_Charge8.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
593_Dis_0p5C.csv,303,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge13.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
593_C20DisCh.csv,2207,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Charge4.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge9.csv,205,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge10.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
593_Dis_2C.csv,220,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_Mixed2.csv,65255,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge14.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Charge12.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Charge1.csv,132,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_UDDS.csv,123603,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Cap_1C.csv,338,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
602_Charge11.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Charge17.csv,141,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_PausCycl.csv,22151,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
601_Charge6.csv,202,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Charge5.csv,203,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_Charge2.csv,205,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Mixed7.csv,55941,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
604_Mixed3.csv,55215,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
596_HWFET.csv,44904,14,"Time Stamp, Step, Status, Prog Time, Step Time, Cycle, Cycle Level, Procedure, Voltage, Current, Temperature, Capacity, WhAccu, Cnt"
